Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-02,470.562,479.189,468.994,477.812,3064500,0.0,0.0
2023-06-05,478.883,480.987,475.746,476.483,2688800,0.0,0.0
2023-06-06,478.118,478.118,462.595,466.325,3816600,0.0,0.0
2023-06-07,468.602,469.07,460.615,461.122,4381700,0.0,0.0
2023-06-08,463.284,470.39,461.409,468.869,2725900,0.0,0.0
2023-06-09,468.64,476.511,466.0,472.112,3174100,0.0,0.0
2023-06-12,470.849,472.906,467.425,471.127,2207700,0.0,0.0
2023-06-13,469.481,473.106,467.368,469.902,3016600,0.0,0.0
2023-06-14,434.83,440.559,426.261,439.823,14672400,0.0,0.0
2023-06-15,443.674,453.287,442.637,447.419,6798100,1.88,0.0
2023-06-16,447.659,449.945,439.775,440.312,7699100,0.0,0.0
2023-06-20,438.641,451.837,438.641,450.78,4597700,0.0,0.0
2023-06-21,450.358,460.365,448.668,457.849,4886500,0.0,0.0
2023-06-22,459.222,464.024,459.049,460.057,3179000,0.0,0.0
2023-06-23,459.366,463.159,457.656,458.089,4862600,0.0,0.0
2023-06-26,459.183,462.228,454.247,460.067,2968300,0.0,0.0
2023-06-27,459.174,464.024,458.828,463.428,3693200,0.0,0.0
2023-06-28,462.852,463.006,455.188,455.64,3670100,0.0,0.0
2023-06-29,456.245,460.691,454.324,457.551,2979300,0.0,0.0
2023-06-30,459.049,462.986,456.283,461.584,3970400,0.0,0.0
2023-07-03,459.145,461.171,457.416,458.934,1915700,0.0,0.0
2023-07-05,457.157,458.367,451.933,452.538,5053100,0.0,0.0
2023-07-06,450.742,453.671,448.149,450.751,3913600,0.0,0.0
2023-07-07,446.564,450.031,442.55,443.28,4131600,0.0,0.0
2023-07-10,441.763,444.74,440.956,444.692,4339200,0.0,0.0
2023-07-11,444.039,447.995,442.857,444.538,3086800,0.0,0.0
2023-07-12,444.644,446.392,433.36,433.792,7287600,0.0,0.0
2023-07-13,434.08,436.865,429.451,429.998,7276800,0.0,0.0
2023-07-14,444.211,465.771,441.868,461.133,11379300,0.0,0.0
2023-07-17,462.036,465.387,459.337,464.888,4582000,0.0,0.0
2023-07-18,469.93,484.421,468.172,480.177,8816400,0.0,0.0
2023-07-19,487.418,494.256,482.558,483.73,4956500,0.0,0.0
2023-07-20,486.573,488.513,480.686,484.249,2963100,0.0,0.0
2023-07-21,485.027,490.174,484.518,486.448,2887300,0.0,0.0
2023-07-24,485.295,489.569,484.566,488.513,2279000,0.0,0.0
2023-07-25,489.78,492.181,487.168,490.673,2730600,0.0,0.0
2023-07-26,491.259,495.408,486.544,487.86,3697200,0.0,0.0
2023-07-27,488.407,490.26,483.183,485.199,3028300,0.0,0.0
2023-07-28,485.18,487.36,477.565,482.971,2930000,0.0,0.0
2023-07-31,483.058,487.744,479.274,486.294,2441600,0.0,0.0
2023-08-01,487.379,489.819,482.568,484.729,2161200,0.0,0.0
2023-08-02,489.483,490.232,483.048,484.786,3220500,0.0,0.0
2023-08-03,482.952,485.939,481.175,484.844,2442900,0.0,0.0
2023-08-04,489.78,490.645,481.857,482.798,2411200,0.0,0.0
2023-08-07,485.689,493.237,484.642,490.491,2430900,0.0,0.0
2023-08-08,483.058,488.023,480.196,485.804,2422600,0.0,0.0
2023-08-09,484.018,485.68,481.022,482.203,1916900,0.0,0.0
2023-08-10,484.47,491.739,482.847,483.519,2179700,0.0,0.0
2023-08-11,485.584,490.424,484.258,487.869,2029600,0.0,0.0
2023-08-14,488.964,493.142,488.1,490.673,2127200,0.0,0.0
2023-08-15,491.298,493.286,486.198,486.602,1817500,0.0,0.0
2023-08-16,487.86,490.26,482.895,483.596,1454100,0.0,0.0
2023-08-17,475.836,481.358,472.321,474.376,3009500,0.0,0.0
2023-08-18,475.164,481.079,473.934,478.679,2364400,0.0,0.0
2023-08-21,477.785,480.417,476.547,477.949,1533500,0.0,0.0
2023-08-22,475.778,477.094,471.85,472.82,2079400,0.0,0.0
2023-08-23,473.454,474.415,468.585,470.035,2011400,0.0,0.0
2023-08-24,471.946,475.778,467.894,468.749,2311100,0.0,0.0
2023-08-25,470.496,471.678,465.435,469.728,1923500,0.0,0.0
2023-08-28,471.044,473.512,469.738,471.802,1344500,0.0,0.0
2023-08-29,471.985,473.397,468.624,473.291,2113700,0.0,0.0
2023-08-30,474.405,477.017,470.852,472.043,2283400,0.0,0.0
